Configured with email username  None , password  False
_sa_instance_state, elasticsearch, id, intensity, negativity, position, recommended, timestamp, url, user_id
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f21fc70>","68","6049","0","0","2","1","2021-09-23 13:43:26.886233","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/7d5b43daa070316ae01d8e18ef3d87fc/web/OPS/cciobjects.json&hash=5b4fc6d03c8aa6a38190#/pages/4","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f21fd30>","78","6050","0","0","3","1","2021-09-23 13:43:26.989907","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/18/2","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f21fdf0>","87","6051","0","0","4","1","2021-09-23 13:43:27.155979","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=b4ba9694c9cb5abb7892#/pages/24-25","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f21feb0>","27","6052","0","2","5","1","2021-09-23 13:43:28.967265","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/9/2","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f21ff70>","10","6053","0","0","0","1","2021-09-23 13:44:08.538980","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=796099b149e3ec7fa974#/pages/30-31","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227070>","87","6054","0","0","1","1","2021-09-23 13:44:09.102519","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=b4ba9694c9cb5abb7892#/pages/24-25","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227130>","51","6055","1","0","2","1","2021-09-23 13:44:09.850853","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/23/1","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2271f0>","54","6056","0","2","3","1","2021-09-23 13:44:10.323377","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1366/articles/1450171/27/1","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2272b0>","88","6057","0","0","4","1","2021-09-23 13:44:10.526434","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/7/1","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227370>","87","6058","0","0","5","1","2021-09-23 13:44:11.223446","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=b4ba9694c9cb5abb7892#/pages/24-25","56",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227430>","30","6059","0","0","0","1","2021-09-23 13:50:30.671865","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/7d5b43daa070316ae01d8e18ef3d87fc/web/OPS/cciobjects.json&hash=197ab9134f152beb4463#/pages/24-25","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2274f0>","80","6060","0","0","1","1","2021-09-23 13:50:31.288478","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/19/3","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2275b0>","58","6061","0","1","2","1","2021-09-23 13:50:31.809320","https://www.nrc.nl/nieuws/2021/09/22/cbs-huizenprijs-in-augustus-naar-nieuw-record-aantal-verkochte-woningen-gedaald-a4059199#20210922-79818-302","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227670>","34","6062","0","0","3","1","2021-09-23 13:50:32.328394","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1366/articles/1450171/13/3","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227730>","72","6063","0","0","4","1","2021-09-23 13:50:32.865678","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1366/articles/1450171/22/5","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2277f0>","29","6064","1","0","5","1","2021-09-23 13:50:32.898511","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/3/1","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2278b0>","66","6065","0","0","0","1","2021-09-23 13:54:28.546976","https://www.nrc.nl/nieuws/2021/09/21/koning-spoort-in-troonrede-impliciet-aan-op-voortgang-formatie-a4059105#20210922-79818-101","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227970>","30","6066","0","0","1","1","2021-09-23 13:54:29.196771","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/7d5b43daa070316ae01d8e18ef3d87fc/web/OPS/cciobjects.json&hash=197ab9134f152beb4463#/pages/24-25","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227a30>","31","6067","0","1","2","1","2021-09-23 13:54:29.665799","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/22/6","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227af0>","14","6068","0","0","3","1","2021-09-23 13:54:30.969661","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=d4ee90e3ddd61d576fe3#/pages/32","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227bb0>","24","6069","0","0","4","1","2021-09-23 13:54:31.131902","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/599df0c40fa7571bfbdeb3652a503f06/web/OPS/cciobjects.json&hash=1fdaea85c8afa02a6ff3#/pages/42-43","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227c70>","29","6070","1","0","5","1","2021-09-23 13:54:31.403611","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/3/1","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227d30>","11","6071","0","2","0","1","2021-09-23 14:10:32.403038","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=37994f5ef465117adc51#/pages/8-9","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227df0>","76","6072","0","0","1","1","2021-09-23 14:10:33.793893","https://krant.ad.nl/titles/algemeendagblad/7908/publications/26279/articles/1450904/11/1","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227eb0>","29","6073","1","0","2","1","2021-09-23 14:10:34.659597","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/3/1","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f227f70>","30","6074","0","0","3","1","2021-09-23 14:10:35.334260","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/7d5b43daa070316ae01d8e18ef3d87fc/web/OPS/cciobjects.json&hash=197ab9134f152beb4463#/pages/24-25","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c070>","6","6075","0","0","4","1","2021-09-23 14:10:36.875373","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/25/1","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c130>","87","6076","0","0","5","1","2021-09-23 14:10:36.985193","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=b4ba9694c9cb5abb7892#/pages/24-25","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c1f0>","92","6077","0","0","0","1","2021-09-23 14:20:33.229000","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=0e650824249547925a99#/pages/40-41","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c2b0>","29","6078","1","0","1","1","2021-09-23 14:20:34.091059","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/3/1","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c370>","90","6079","0","0","2","1","2021-09-23 14:20:35.275977","https://krant.trouw.nl/titles/trouw/8321/publications/1362/articles/1450903/37/2","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c430>","91","6080","0","1","3","1","2021-09-23 14:20:36.017031","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/8/1","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c4f0>","82","6081","0","0","4","1","2021-09-23 14:20:37.132433","https://krant.ad.nl/titles/algemeendagblad/7908/publications/26279/articles/1450904/13/2","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c5b0>","30","6082","0","0","5","1","2021-09-23 14:20:37.539864","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/7d5b43daa070316ae01d8e18ef3d87fc/web/OPS/cciobjects.json&hash=197ab9134f152beb4463#/pages/24-25","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c670>","87","6083","0","0","0","1","2021-09-23 14:24:32.852623","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=b4ba9694c9cb5abb7892#/pages/24-25","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c730>","78","6084","0","0","1","1","2021-09-23 14:24:33.974720","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/18/2","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c7f0>","77","6085","0","0","2","1","2021-09-23 14:24:35.040412","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1366/articles/1450171/22/4","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c8b0>","59","6086","0","1","3","1","2021-09-23 14:24:35.601934","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/20/3","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22c970>","92","6087","0","0","4","1","2021-09-23 14:24:36.749716","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=0e650824249547925a99#/pages/40-41","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22ca30>","89","6088","1","1","5","1","2021-09-23 14:24:38.295349","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/42/1","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22caf0>","52","6089","0","0","0","1","2021-09-23 14:39:40.969330","https://www.nrc.nl/nieuws/2021/09/22/fokke-sukke-a4059149#20210922-79818-120","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22cbb0>","9","6090","0","1","1","1","2021-09-23 14:39:41.848122","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=429dab3b22a7072c5292#/pages/24-25","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22cc70>","93","6091","0","0","2","1","2021-09-23 14:39:42.313940","https://www.nrc.nl/nieuws/2021/09/22/ook-uitgekomen-a4059127#20210922-79818-208","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22cd30>","23","6092","0","0","3","1","2021-09-23 14:39:42.527190","https://krant.ad.nl/titles/algemeendagblad/7908/publications/26279/articles/1450904/17/1","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22cdf0>","30","6093","0","0","4","1","2021-09-23 14:39:43.701432","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/7d5b43daa070316ae01d8e18ef3d87fc/web/OPS/cciobjects.json&hash=197ab9134f152beb4463#/pages/24-25","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22ceb0>","29","6094","1","0","5","1","2021-09-23 14:39:44.243608","https://krant.trouw.nl/titles/trouw/8321/publications/1361/articles/1450165/3/1","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f22cf70>","90","6095","0","0","0","1","2021-09-23 14:39:44.351810","https://krant.trouw.nl/titles/trouw/8321/publications/1362/articles/1450903/37/2","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234070>","58","6096","0","1","1","1","2021-09-23 14:39:44.898641","https://www.nrc.nl/nieuws/2021/09/22/cbs-huizenprijs-in-augustus-naar-nieuw-record-aantal-verkochte-woningen-gedaald-a4059199#20210922-79818-302","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234130>","70","6097","0","0","2","1","2021-09-23 14:39:45.178845","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/20/2","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2341f0>","34","6098","0","0","3","1","2021-09-23 14:39:45.311364","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1366/articles/1450171/13/3","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2342b0>","86","6099","0","0","4","1","2021-09-23 14:39:45.358886","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/34/4","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234370>","89","6100","1","1","5","1","2021-09-23 14:39:45.972717","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/42/1","34",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234430>","89","6101","1","1","0","1","2021-09-23 14:47:27.812370","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/42/1","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2344f0>","92","6102","0","0","1","1","2021-09-23 14:47:28.576286","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=0e650824249547925a99#/pages/40-41","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2345b0>","34","6103","0","0","2","1","2021-09-23 14:47:28.608313","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1366/articles/1450171/13/3","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234670>","16","6104","0","0","3","1","2021-09-23 14:47:28.631453","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=ac419664922b8933c884#/pages/46-47","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234730>","1","6105","0","0","4","1","2021-09-23 14:47:29.613581","https://www.nrc.nl/nieuws/2021/09/21/online-handel-in-valse-vaccinatiebewijzen-a4059125#20210922-79818-112","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2347f0>","58","6106","0","1","5","1","2021-09-23 14:47:29.647105","https://www.nrc.nl/nieuws/2021/09/22/cbs-huizenprijs-in-augustus-naar-nieuw-record-aantal-verkochte-woningen-gedaald-a4059199#20210922-79818-302","12",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f2348b0>","87","6107","0","0","0","1","2021-09-23 14:50:38.917524","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=b4ba9694c9cb5abb7892#/pages/24-25","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234970>","39","6108","0","0","1","1","2021-09-23 14:50:39.315099","https://krant.trouw.nl/titles/trouw/8321/publications/1362/articles/1450903/2/4","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234a30>","59","6109","0","1","2","1","2021-09-23 14:50:39.449033","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/20/3","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234af0>","89","6110","1","1","3","1","2021-09-23 14:50:40.118886","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/42/1","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234bb0>","90","6111","0","0","4","1","2021-09-23 14:50:40.460883","https://krant.trouw.nl/titles/trouw/8321/publications/1362/articles/1450903/37/2","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234c70>","70","6112","0","0","5","1","2021-09-23 14:50:40.941673","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/20/2","43",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234d30>","87","6113","0","0","0","1","2021-09-23 14:54:40.262763","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=b4ba9694c9cb5abb7892#/pages/24-25","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234df0>","91","6114","0","1","1","1","2021-09-23 14:54:40.923366","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/8/1","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234eb0>","92","6115","0","0","2","1","2021-09-23 14:54:42.264994","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/4721452874e4cf13037018b731e1769e/web/OPS/cciobjects.json&hash=0e650824249547925a99#/pages/40-41","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f234f70>","90","6116","0","0","3","1","2021-09-23 14:54:42.835487","https://krant.trouw.nl/titles/trouw/8321/publications/1362/articles/1450903/37/2","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f23b070>","82","6117","0","0","4","1","2021-09-23 14:54:43.622074","https://krant.ad.nl/titles/algemeendagblad/7908/publications/26279/articles/1450904/13/2","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f23b130>","51","6118","1","0","5","1","2021-09-23 14:54:44.716783","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1367/articles/1450901/23/1","30",
"<sqlalchemy.orm.state.InstanceState object at 0x7f145f23b1f0>","30","6119","0","0","0","1","2021-09-23 15:20:41.384912","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/7d5b43daa070316ae01d8e18ef3d87fc/web/OPS/cciobjects.json&hash=197ab9134f152beb4463#/pages/24-25","43",
