Configured with email username  None , password  False
_sa_instance_state, elasticsearch, id, intensity, negativity, position, recommended, timestamp, url, user_id
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad3d0>","30","1534","1","1","1","1","2021-08-23 14:00:55.718199","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/31/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad490>","28","1535","0","0","2","1","2021-08-23 14:00:56.812631","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/30/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad550>","28","1536","0","0","3","1","2021-08-23 14:00:56.974235","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/30/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad610>","33","1537","1","1","4","1","2021-08-23 14:00:57.740417","https://www.nrc.nl/nieuws/2021/08/22/honderden-asielkinderen-dreigen-zonder-hun-ouders-op-te-moeten-groeien-a4055672#20210823-79766-101","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad6d0>","15","1538","0","1","5","1","2021-08-23 14:00:58.040864","https://www.nrc.nl/nieuws/2021/08/22/de-syrische-jongen-10-mocht-blijven-maar-zijn-ouders-zag-hij-niet-meer-a4055658#20210823-79766-110","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad790>","70","1539","0","0","0","1","2021-08-23 14:31:01.280872","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/38/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad850>","46","1540","0","0","1","1","2021-08-23 14:31:01.808132","https://www.nrc.nl/nieuws/2021/08/23/amerikaanse-everly-brothers-muzikant-don-everly-84-overleden-a4055687#20210823-79766-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad910>","66","1541","1","0","2","1","2021-08-23 14:31:02.635055","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/8/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ad9d0>","51","1542","0","1","3","1","2021-08-23 14:31:03.142721","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ef1ccc932edc3d1ae49ca773246a6888/web/OPS/cciobjects.json&hash=dca1f12cff853611609b#/pages/10","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ada90>","64","1543","0","1","4","1","2021-08-23 14:31:03.363278","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/6/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3adb50>","70","1544","0","0","5","1","2021-08-23 14:31:04.506628","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/38/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3adc10>","95","1545","0","2","0","1","2021-08-24 10:30:21.890333","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/329ce043a79f98bf37d5aaaed0ffbe61/web/OPS/cciobjects.json&hash=251a207f4c3361232b48#/pages/10","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3adcd0>","10","1546","1","3","1","1","2021-08-24 10:30:23.605872","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25785/articles/1432287/10/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3add90>","65","1547","0","0","2","1","2021-08-24 10:30:24.633952","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/17/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3ade50>","87","1548","0","1","3","1","2021-08-24 10:30:25.218043","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/14/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3adf10>","94","1549","0","0","4","1","2021-08-24 10:30:25.945567","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/46/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3adfd0>","64","1550","0","0","5","1","2021-08-24 10:30:26.018204","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/17/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b50d0>","24","1551","0","1","0","1","2021-08-24 10:30:34.489060","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/14/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5190>","18","1552","0","0","1","1","2021-08-24 10:30:35.304596","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ef1ccc932edc3d1ae49ca773246a6888/web/OPS/cciobjects.json&hash=f3d50e4fe8c3c6a34ab0#/pages/12-13","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5250>","58","1553","1","1","2","1","2021-08-24 10:30:35.658722","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ef1ccc932edc3d1ae49ca773246a6888/web/OPS/cciobjects.json&hash=73d03074dd51762ad210#/pages/12-13","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5310>","16","1554","0","0","3","1","2021-08-24 10:30:35.975840","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/10/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b53d0>","34","1555","0","0","4","1","2021-08-24 10:30:37.037320","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/38/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5490>","29","1556","0","0","5","1","2021-08-24 10:30:37.059235","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/6/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5550>","63","1557","1","0","0","1","2021-08-24 10:55:16.768387","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ef1ccc932edc3d1ae49ca773246a6888/web/OPS/cciobjects.json&hash=58e26428d2845241494e#/pages/36-37","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5610>","14","1558","1","0","1","1","2021-08-24 10:55:17.653103","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/1/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b56d0>","2","1559","0","1","2","1","2021-08-24 10:55:18.407218","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/4/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5790>","64","1560","0","0","3","1","2021-08-24 10:55:19.263567","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/17/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5850>","69","1561","0","1","4","1","2021-08-24 10:55:19.533477","https://krant.trouw.nl/titles/trouw/8321/publications/1336/articles/1432286/14/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5910>","49","1562","0","0","5","1","2021-08-24 10:55:19.571443","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25766/articles/1431562/16/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b59d0>","26","1563","0","0","0","1","2021-08-24 10:55:36.951022","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1341/articles/1432284/37/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5a90>","5","1564","1","2","1","1","2021-08-24 10:55:37.609459","https://www.nrc.nl/nieuws/2021/08/22/we-tonen-dat-rusland-een-misdaad-tracht-te-verhullen-a4055665#20210823-79766-112","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5b50>","8","1565","0","0","2","1","2021-08-24 10:55:37.978620","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/329ce043a79f98bf37d5aaaed0ffbe61/web/OPS/cciobjects.json&hash=5158b52b86fbd3701203#/pages/42-43","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5c10>","78","1566","0","1","3","1","2021-08-24 10:55:39.125053","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1340/articles/1431561/33/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5cd0>","9","1567","0","0","4","1","2021-08-24 10:55:39.506189","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/329ce043a79f98bf37d5aaaed0ffbe61/web/OPS/cciobjects.json&hash=5bc4d508d7845c051d77#/pages/10","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5d90>","28","1568","0","1","5","1","2021-08-24 10:55:40.075142","https://krant.trouw.nl/titles/trouw/8321/publications/1335/articles/1431560/10/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5e50>","18","1569","0","0","0","1","2021-08-26 06:27:58.005393","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1342/articles/1432987/21/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5f10>","36","1570","0","0","1","1","2021-08-26 06:27:59.042545","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25805/articles/1432989/39/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3b5fd0>","4","1571","1","0","2","1","2021-08-26 06:27:59.715002","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25805/articles/1432989/31/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc0d0>","96","1572","0","0","3","1","2021-08-26 06:27:59.770816","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a4b81285ccf082e54e03beac21159905/web/OPS/cciobjects.json&hash=7303f093f445b0ba7f6e#/pages/38","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc190>","89","1573","1","1","4","1","2021-08-26 06:28:00.262631","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1342/articles/1432987/21/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc250>","12","1574","0","0","5","1","2021-08-26 06:28:00.445542","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25805/articles/1432989/16/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc310>","68","1575","0","0","0","1","2021-08-27 08:04:19.466962","https://krant.trouw.nl/titles/trouw/8321/publications/1339/articles/1434424/35/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc3d0>","67","1576","0","0","1","1","2021-08-27 08:04:21.274177","https://krant.trouw.nl/titles/trouw/8321/publications/1338/articles/1433736/41/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc490>","20","1577","0","1","2","1","2021-08-27 08:04:22.483824","https://krant.trouw.nl/titles/trouw/8321/publications/1338/articles/1433736/14/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc550>","34","1578","0","0","3","1","2021-08-27 08:04:23.403706","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25843/articles/1434421/33/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc610>","44","1579","0","0","4","1","2021-08-27 08:04:24.856404","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1343/articles/1433735/25/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc6d0>","18","1580","1","1","5","1","2021-08-27 08:04:26.244842","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1344/articles/1434427/20/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc790>","39","1581","0","1","0","1","2021-08-27 08:04:50.457238","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ed9ca00967e6715073f3a046ceb67319/web/OPS/cciobjects.json&hash=cfea387611da5db3dc4e#/pages/6-7","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc850>","3","1582","0","0","1","1","2021-08-27 08:04:51.444823","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25843/articles/1434421/1/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc910>","83","1583","0","0","2","1","2021-08-27 08:04:53.294845","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1343/articles/1433735/10/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bc9d0>","2","1584","1","0","3","1","2021-08-27 08:04:54.245465","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25843/articles/1434421/11/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bca90>","88","1585","0","0","4","1","2021-08-27 08:04:54.697032","https://krant.trouw.nl/titles/trouw/8321/publications/1338/articles/1433736/9/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bcb50>","72","1586","0","0","5","1","2021-08-27 08:04:55.092152","https://krant.trouw.nl/titles/trouw/8321/publications/1339/articles/1434424/12/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bcc10>","8","1587","0","0","0","1","2021-08-29 09:04:00.153436","https://krant.trouw.nl/titles/trouw/8321/publications/1340/articles/1435107/18/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bccd0>","6","1588","0","0","1","1","2021-08-29 09:04:00.459275","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25861/articles/1435102/50/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bcd90>","56","1589","1","0","2","1","2021-08-29 09:04:00.580678","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1345/articles/1435103/9/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bce50>","54","1590","0","0","3","1","2021-08-29 09:04:01.395184","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25861/articles/1435102/20/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bcf10>","57","1591","0","0","4","1","2021-08-29 09:04:01.927259","https://krant.trouw.nl/titles/trouw/8321/publications/1340/articles/1435107/17/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3bcfd0>","13","1592","0","2","5","1","2021-08-29 09:04:02.366647","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1345/articles/1435103/25/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c20d0>","53","1593","0","2","0","1","2021-08-29 09:04:25.075218","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1345/articles/1435103/25/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2190>","23","1594","0","0","1","1","2021-08-29 09:04:25.936571","https://www.nrc.nl/nieuws/2021/08/28/fokke-sukke-a4056351#20210828-79776-132","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2250>","28","1595","1","0","2","1","2021-08-29 09:04:26.456798","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b33c1250390e4d952933f49eff63aa0/web/OPS/cciobjects.json&hash=d3cc09e9bdf749d4c393#/pages/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2310>","14","1596","0","0","3","1","2021-08-29 09:04:27.014100","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b33c1250390e4d952933f49eff63aa0/web/OPS/cciobjects.json&hash=0b5acb1e446de2368229#/pages/32-33","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c23d0>","5","1597","0","0","4","1","2021-08-29 09:04:27.038755","https://www.nrc.nl/nieuws/2021/08/28/actualitekening-a4056325#20210828-79776-412","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2490>","31","1598","0","0","5","1","2021-08-29 09:04:27.058058","https://krant.trouw.nl/titles/trouw/8321/publications/1340/articles/1435107/18/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2550>","5","1599","0","0","0","1","2021-08-30 15:55:16.379691","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a8ae320f1621d6d40d99e3e43ea68634/web/OPS/cciobjects.json&hash=e46005522691ae577e5a#/pages/4-5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2610>","1","1600","1","1","1","1","2021-08-30 15:55:17.003468","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1346/articles/1435814/5/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c26d0>","48","1601","0","0","2","1","2021-08-30 15:55:17.494829","https://krant.trouw.nl/titles/trouw/8321/publications/1341/articles/1435815/6/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2790>","28","1602","0","0","3","1","2021-08-30 15:55:18.249831","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25880/articles/1435816/3/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2850>","24","1603","0","1","4","1","2021-08-30 15:55:19.307212","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25880/articles/1435816/27/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2910>","41","1604","0","0","5","1","2021-08-30 15:55:19.755577","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a8ae320f1621d6d40d99e3e43ea68634/web/OPS/cciobjects.json&hash=1538268e5468eb215bbb#/pages/40-41","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c29d0>","31","1605","0","0","0","1","2021-08-30 15:55:25.526588","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25880/articles/1435816/2/8","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2a90>","36","1606","0","0","1","1","2021-08-30 15:55:26.132441","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1346/articles/1435814/45/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2b50>","1","1607","1","1","2","1","2021-08-30 15:55:26.596465","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1346/articles/1435814/5/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2c10>","28","1608","0","0","3","1","2021-08-30 15:55:26.619748","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25880/articles/1435816/3/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2cd0>","19","1609","0","0","4","1","2021-08-30 15:55:26.675366","https://krant.trouw.nl/titles/trouw/8321/publications/1341/articles/1435815/6/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2d90>","47","1610","0","1","5","1","2021-08-30 15:55:26.698168","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a8ae320f1621d6d40d99e3e43ea68634/web/OPS/cciobjects.json&hash=a2527de7a2ecc6cc7ec3#/pages/40-41","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2e50>","23","1611","0","0","0","1","2021-08-30 15:55:31.731686","https://krant.trouw.nl/titles/trouw/8321/publications/1341/articles/1435815/12/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2f10>","4","1612","0","0","1","1","2021-08-30 15:55:32.465556","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a8ae320f1621d6d40d99e3e43ea68634/web/OPS/cciobjects.json&hash=0a7e41b3ac80b04e76bc#/pages/32-33","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef3c2fd0>","53","1613","0","1","2","1","2021-08-30 15:55:33.070680","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1346/articles/1435814/41/1","8",
